Title,REV,NOTE,ITEM_NAME,ITEM_CODE,DESCRIPTION,LINE_CLASS,low_size_1,high_size_1,low_size_2,high_size_2,Unit,SEQ_NO
bb_fgp,U04,,MODULAR DBB,K15AC02,MODULAR VALVE DB&B BALL TYPE 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM METAL LO - FULL SIZE TYPE 2BV,1500K1,0.5,1.5,0,0,BB,30
bb_fgp,,,,,,600H2G,,,,,BB,330
bb_fgp,U04,,FITTING SCRD,5491325,BUSHING 3000# SCRD (MNPT/FNPT) HEX HEAD LTCS A350 LF2 CL.1 GALV A153,600H2G,0.5,1.5,0.75,2,BB,330
bb_fgp,,,,,,600H2G,,,,,BB,340
bb_fgp,,,,,***** FLANGES *****,600H2G,,,,,BB,340
bb_fgp,,,,,,600H2G,,,,,BB,350
bb_fgp,U04,,TEE RED,5599707,FLG SCRD (FNPT) REDUCING 600# RF A350 LF2 CL.1 GALV A153,600H2G,0.5,0.5,0.75,0.75,BB,350
bb_fgp,,,FLANGE,5599710,FLG SCRD (FNPT) 600# RF LTCS LF2 GALV A153,600H2G,0.75,2,0,0,BB,360
bb_fgp,U04,,FLANGE,5557038,FLG WN 600# RF LTCS A350 LF2 CL.1 SCH 160,600H2G,3,3,0,0,BB,370
bb_fgp,U04,,BLIND,5615599,FLG BLIND 600# RF LTCS A350 LF2 CL.1 GALV A153,600H2G,0.75,3,0,0,BB,380
bb_fgp,,,,,,600H2G,,,,,BB,390
bb_fgp,U04,,MODULAR DBB,K15AC06,MODULAR VALVE DB&B BALL TYPE 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM METAL LO - FULL SIZE TYPE 2BV,1500K1,2,2,0,0,BB,40
bb_fgp,,,,,***** ORIFICE FLANGES *****,600H2G,,,,,BB,390
bb_fgp,,,,,,600H2G,,,,,BB,400
bb_fgp,U04,,ORIFICE FLG,5623949,ORIF SET 600# RF SCRD (FNPT) LTCS A350 LF2 CL.1 GALV A153,600H2G,2,2,0,0,BB,400
bb_fgp,,,,,,600H2G,,,,,BB,410
bb_fgp,U04,,ORIFICE FLG,5624351,WN ORIF SET 600# RF LTCS A350 LF2 CL.1 SCH 160,600H2G,3,3,0,0,BB,410
bb_fgp,,,,,,600H2G,,,,,BB,420
bb_fgp,,810,,,***** PIPE NIPPLES *****,600H2G,,,,,BB,420
bb_fgp,,,,,,600H2G,,,,,BB,430
bb_fgp,,,NIPPLE,5541200,"NIPPLE SCH 160 LTCS A333 GR.6 TBE 3"" LG (MNPT) GALV A153",600H2G,0.5,2,0,0,BB,430
bb_fgp,,,NIPPLE,5541201,"NIPPLE SCH 160 LTCS A333 GR.6 TBE 7"" LG (MNPT) GALV A153",600H2G,0.5,2,0,0,BB,440
bb_fgp,U04,,MODULAR DBB,M15AC02,MODULAR VALVE DB&B BALL TYPE 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,1500K1,0.75,1.5,0,0,BB,50
bb_fgp,,,,,,600H2G,,,,,BB,450
bb_fgp,,,,,***** SWAGE NIPPLES *****,600H2G,,,,,BB,450
bb_fgp,,,,,,600H2G,,,,,BB,460
bb_fgp,,,RED CONC,5544150,SWAGE CONC SCH 160 LTCS A420 WPL6 TBE (MNPT) GALV A153,600H2G,0.75,2,1,2,BB,460
bb_fgp,,,RED CONC,5544137,SWAGE CONC SCH 160 LTCS A420 WPL6 PLE/TSE,600H2G,1.5,2,3,3,BB,470
bb_fgp,,,RED ECC,5549150,SWAGE ECC SCH 160 LTCS A420 WPL6 TBE (MNPT) GALV A153,600H2G,0.75,2,1,2,BB,480
bb_fgp,,,RED ECC,5549197,SWAGE ECC SCH 160 LTCS A420 WPL6 PLE/TSE,600H2G,1.5,2,3,3,BB,490
bb_fgp,,,,,,600H2G,,,,,BB,500
bb_fgp,,,,,***** GASKETS *****,600H2G,,,,,BB,500
bb_fgp,,,,,,600H2G,,,,,BB,510
bb_fgp,U04,,MODULAR DBB,M15AC06,MODULAR VALVE DB&B BALL TYPE 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,1500K1,2,2,0,0,BB,60
bb_fgp,,,GASKET,5673102,GASKET 600# 316SS SPIRAL WOUND GRAPHITE IR,600H2G,0.75,3,0,0,BB,510
bb_fgp,,,,,,600H2G,,,,,BB,520
bb_fgp,,,,,***** BOLTING *****,600H2G,,,,,BB,520
bb_fgp,,,,,,600H2G,,,,,BB,530
bb_fgp,U04,B1,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,600H2G,0.5,99,0,0,BB,530
bb_fgp,,,,,,600H2G,,,,,BB,540
bb_fgp,,,,,**** BLINDS & SPACERS ****,600H2G,,,,,BB,540
bb_fgp,,,,,,600H2G,,,,,BB,550
bb_fgp,,,SPEC BLIND,5749588,SPECTACLE BLIND 600# RF LTCS A516 GR.70 GALV A153,600H2G,0.75,3,0,0,BB,550
bb_fgp,,,,,,600H2G,,,,,BB,560
bb_fgp,,FAX,,,***** GASKETS *****,10000A60,,,,,BB,960
bb_fgp,U04,VAW,MODULAR DBB,M15EC02,MODULAR VALVE DB&B BALL TYPE 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM METAL LO REDUCING - CONTROLLED BORE TYPE R2BVR,1500K1,0.75,1,2,2,BB,70
bb_fgp,,,,,***** MODULAR VALVES *****,600H5M,,,,,BB,10
bb_fgp,,,,,,600H5M,,,,,BB,20
bb_fgp,U04,,MODULAR DBB,K06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5M,0.5,1.5,0,0,BB,20
bb_fgp,U04,,MODULAR DBB,K06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5M,2,2,0,0,BB,30
bb_fgp,U04,VAV,MODULAR DBB,K06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5M,3,3,0,0,BB,40
bb_fgp,U04,,MODULAR DBB,M06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,600H5M,0.5,1.5,0,0,BB,50
bb_fgp,U04,,MODULAR DBB,M06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,600H5M,2,2,0,0,BB,60
bb_fgp,U04,VAW,MODULAR DBB,M06EC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,600H5M,0.75,1,2,2,BB,70
bb_fgp,U04,VAW,MODULAR DBB,M06EC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,600H5M,1,1,3,3,BB,80
bb_fgp,,,,,,1500K1,,,,,BB,80
bb_fgp,,,,,,600H5M,,,,,BB,90
bb_fgp,,VB2,,,***** BALL VALVES *****,600H5M,,,,,BB,90
bb_fgp,,,,,,600H5M,,,,,BB,100
bb_fgp,U04,,BALL,B06AC01,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,600H5M,0.75,1.5,0,0,BB,100
bb_fgp,U04,,BALL,B06AC05,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB LO,600H5M,2,4,0,0,BB,110
bb_fgp,U04,,BALL,B06AC07,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,600H5M,6,6,0,0,BB,120
bb_fgp,,,,,,600H5M,,,,,BB,130
bb_fgp,,,,,***** RISING STEM BALL VALVES *****,600H5M,,,,,BB,130
bb_fgp,,,,,,600H5M,,,,,BB,140
bb_fgp,,VA5,BALL,R06AC06,BALL RISING STEM 600# RF LTCS A352 LCC 316SS TRIM METAL RB HO,600H5M,2,4,0,0,BB,140
bb_fgp,,VB2,,,***** BALL VALVES *****,1500K1,,,,,BB,80
bb_fgp,,,,,,600H5M,,,,,BB,150
bb_fgp,,,,,***** GATE VALVES *****,600H5M,,,,,BB,150
bb_fgp,,,,,,600H5M,,,,,BB,160
bb_fgp,U04,,GATE,G06AC48,GATE 600# RF LTCS A350 LF2 CL.1 TRIM 16 WEDGE HW,600H5M,0.75,1.5,0,0,BB,160
bb_fgp,,,GATE,G06AC41,GATE 600# RF LTCS A352 LCC TRIM 16 WEDGE HW,600H5M,2,2,0,0,BB,170
bb_fgp,,,GATE,W06AC70,GATE 600# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB HW,600H5M,3,4,0,0,BB,180
bb_fgp,,,,,,600H5M,,,,,BB,190
bb_fgp,,,,,***** PIPE ABOVE GROUND *****,600H5M,,,,,BB,190
bb_fgp,,,,,,600H5M,,,,,BB,200
bb_fgp,,,PIPE,5358508,PIPE SCH XS SMLS LTCS A333 GR.6.PE,600H5M,0.75,1.5,0,0,BB,200
bb_fgp,,,,,,1500K1,,,,,BB,90
bb_fgp,,,PIPE,5358514,PIPE SCH XS SMLS LTCS A333 GR.6 BE,600H5M,2,2,0,0,BB,210
bb_fgp,,,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,600H5M,3,3,0,0,BB,220
bb_fgp,,,,,,600H5M,,,,,BB,230
bb_fgp,U04,,PIPE,9006210,LINEPIPE SMLS WT= 6.02 MM API-5L X60 BE,600H5M,4,4,0,0,BB,230
bb_fgp,,,PIPE,9001255,LINEPIPE SMLS WT= 7.11 MM API-5L X60 BE,600H5M,8,8,0,0,BB,240
bb_fgp,,,,,,600H5M,,,,,BB,250
bb_fgp,,,,,***** PIPE BELOW GROUND *****,600H5M,,,,,BB,250
bb_fgp,,,,,,600H5M,,,,,BB,260
bb_fgp,U04,,PIPE,9006210CTD,LINEPIPE SMLS WT= 6.02 MM API-5L X60 BE COATED,600H5M,4,4,0,0,BB,260
bb_fgp,,,,,,600H5M,,,,,BB,270
bb_fgp,U04,,BALL,A15AC05,BALL 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT RB LO,1500K1,2,2,0,0,BB,90
bb_fgp,,,,,***** FITTINGS ABOVE GROUND *****,600H5M,,,,,BB,270
bb_fgp,,,,,,600H5M,,,,,BB,280
bb_fgp,,,ELBOW,5392600,ELL BW 90 DEG LR SCH XS LTCS A420 WPL6,600H5M,0.75,2,0,0,BB,280
bb_fgp,,,ELBOW,5392438,ELL BW 90 DEG LR SCH STD LTCS A420 WPL6,600H5M,3,3,0,0,BB,290
bb_fgp,,,ELBOW,5392606,ELL BW 45 DEG LR SCH XS LTCS A420 WPL6,600H5M,0.75,2,0,0,BB,300
bb_fgp,,,ELBOW,5392444,ELL BW 45 DEG LR SCH STD LTCS A420 WPL6,600H5M,3,3,0,0,BB,310
bb_fgp,,,,,,600H5M,,,,,BB,320
bb_fgp,,,TEE,5392609,TEE BW SCH XS LTCS A420 WPL6,600H5M,0.75,2,0,0,BB,320
bb_fgp,,,TEE,5392447,TEE BW SCH STD LTCS A420 WPL6,600H5M,3,3,0,0,BB,330
bb_fgp,,,TEE RED,5392661,TEE RED BW SCH XS LTCS A420 WPL6,600H5M,0.75,1.5,1,2,BB,340
bb_fgp,U04,817,BALL,A15CC05-K1,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT RB LO,1500K1,3,3,0,0,BB,100
bb_fgp,,,TEE RED,5392454,TEE RED BW SCH STD/XS LTCS A420 WPL6,600H5M,0.75,2,3,3,BB,350
bb_fgp,,,,,,600H5M,,,,,BB,360
bb_fgp,,,CAP,5392610,CAP BW SCH XS LTCS A420 WPL6,600H5M,0.75,2,0,0,BB,360
bb_fgp,,,CAP,5392448,CAP BW SCH STD LTCS A420 WPL6,600H5M,3,3,0,0,BB,370
bb_fgp,U04,,CAP,9006215,CAP BW WT 6.02 MM LTCS A860 WPHY-60 ,600H5M,4,4,0,0,BB,380
bb_fgp,,,,,,600H5M,,,,,BB,390
bb_fgp,,,RED CONC,5392458,REDUCER CONC SCH XS LTCS A420 WPL6,600H5M,0.75,1.5,1,2,BB,390
bb_fgp,,,RED ECC,5392461,REDUCER ECC SCH XS LTCS A420 WPL6,600H5M,0.75,1.5,1,2,BB,400
bb_fgp,,,RED CONC,5392452,REDUCER CONC SCH STD/XS LTCS A420 WPL6,600H5M,1.5,2,3,3,BB,410
bb_fgp,,,RED ECC,5392453,REDUCER ECC SCH STD/XS LTCS A420 WPL6,600H5M,1.5,2,3,3,BB,420
bb_fgp,U04,817,BALL,A15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT RB GO,1500K1,4,4,0,0,BB,110
bb_fgp,U04,,RED ECC,9006216,REDUCER ECC WT 6.02 MM / XS WT LTCS A860 WPHY-60,600H5M,2,2,4,4,BB,430
bb_fgp,U04,,RED ECC,9006216,REDUCER ECC WT 6.02 MM / XS WT LTCS A860 WPHY-60,600H5M,2,2,4,4,BB,440
bb_fgp,U04,,RED ECC,9006217,REDUCER ECC WT 6.02 MM / STD WT LTCS A860 WPHY-60,600H5M,3,3,4,4,BB,450
bb_fgp,U04,,RED ECC,9006217,REDUCER ECC WT 6.02 MM / STD WT LTCS A860 WPHY-60,600H5M,3,3,4,4,BB,460
bb_fgp,,,RED ECC,9001373,REDUCER ECC WT 7.11 MM / 6.02 MM LTCS A860 WPHY-60,600H5M,4,4,8,8,BB,470
bb_fgp,,,,,,600H5M,,,,,BB,480
bb_fgp,,,,,*****FITTINGS BELOW GROUND*****,600H5M,,,,,BB,480
bb_fgp,,,,,,600H5M,,,,,BB,490
bb_fgp,,,,,***** INDUCTION BENDS ABOVE GROUND*****,600H5M,,,,,BB,490
bb_fgp,,,,,,600H5M,,,,,BB,500
bb_fgp,U04,817,BALL,A15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT RB GO,1500K1,10,12,0,0,BB,120
bb_fgp,U04,,INDUC BEND,9006212,INDUCTION BEND 90 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW,600H5M,4,4,0,0,BB,500
bb_fgp,U04,,INDUC BEND,9006213,INDUCTION BEND 45 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW,600H5M,4,4,0,0,BB,510
bb_fgp,U04,,INDUC BEND,9006214,INDUCTION BEND 22.5 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW,600H5M,4,4,0,0,BB,520
bb_fgp,,,,,,600H5M,,,,,BB,530
bb_fgp,,,,,***** INDUCTION BENDS BELOW GROUND*****,600H5M,,,,,BB,530
bb_fgp,,,,,,600H5M,,,,,BB,540
bb_fgp,U04,,INDUC BEND,9006212CTD,INDUCTION BEND 90 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,600H5M,4,4,0,0,BB,540
bb_fgp,U04,,INDUC BEND,9006213CTD,INDUCTION BEND 45 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,600H5M,4,4,0,0,BB,550
bb_fgp,U04,,INDUC BEND,9006214CTD,INDUCTION BEND 22.5 DEG X 5D RADIUS WT 6.02 MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,600H5M,4,4,0,0,BB,560
bb_fgp,,,,,,600H5M,,,,,BB,570
bb_fgp,U04,817,BALL,A15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT RB GO,1500K1,20,20,0,0,BB,130
bb_fgp,,,,,***** OLETS ABOVE & BELOW GROUND*****,600H5M,,,,,BB,570
bb_fgp,,,,,,600H5M,,,,,BB,580
bb_fgp,U04,,FLANGE,5504007,NIPOFLANGE 600# RF SCH STD/XS LTCS A350 LF2 CL.1,600H5M,0.75,2,3,3,BB,580
bb_fgp,U04,,FLANGE,9006220,NIPOFLANGE 600# RF 6.02 MM/XS WT LTCS A694 F60,600H5M,0.75,2,4,4,BB,590
bb_fgp,,,,,,600H5M,,,,,BB,600
bb_fgp,U04,,,9301695,WELDOLET WT 6.02MM/SCH XS LTCS A694 F60,600H5M,1,1,4,4,BB,600
bb_fgp,,,,,,600H5M,,,,,BB,610
bb_fgp,,,,,***** FLANGES ABOVE GROUND*****,600H5M,,,,,BB,610
bb_fgp,,,,,,600H5M,,,,,BB,620
bb_fgp,U04,,FLANGE,5557036,FLG WN 600# RF LTCS A350 LF2 CL.1 SCH XS,600H5M,0.5,2,0,0,BB,620
bb_fgp,U04,,BALL,B15AC01,BALL 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM FLOATING SOFT FB LO,1500K1,0.75,1.5,0,0,BB,140
bb_fgp,U04,,FLANGE,5557033,FLG WN 600# RF LTCS A350 LF2 CL.1 SCH STD,600H5M,3,3,0,0,BB,630
bb_fgp,,,FLANGE,9006218,FLG WN 600# RF LTCS A694 F60 WT 6.02MM,600H5M,4,4,0,0,BB,640
bb_fgp,,,FLANGE,9006218,FLG WN 600# RF LTCS A694 F60 WT 6.02MM,600H5M,4,4,0,0,BB,650
bb_fgp,U04,,BLIND,9006222,FLG BLIND 600# RF LTCS A694 F60,600H5M,0.75,4,0,0,BB,660
bb_fgp,,,,,,600H5M,,,,,BB,670
bb_fgp,,,,,***** FLANGES BELOW GROUND*****,600H5M,,,,,BB,670
bb_fgp,,,,,***** GASKETS *****,600H5M,,,,,BB,680
bb_fgp,,,,,,600H5M,,,,,BB,690
bb_fgp,,,GASKET,5673103,GASKET 600# 316SS SPIRAL WOUND GRAPHITE IR,600H5M,0.5,4,0,0,BB,690
bb_fgp,,,,,,600H5M,,,,,BB,700
bb_fgp,,,,,,10000A60,,,,,BB,970
bb_fgp,U04,VA5,BALL,B15AC05,BALL 1500# RF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT FB LO,1500K1,2,2,0,0,BB,150
bb_fgp,,B1,,,***** BOLTING *****,600H5M,,,,,BB,700
bb_fgp,,,,,,600H5M,,,,,BB,710
bb_fgp,U04,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,600H5M,0.5,4,0,0,BB,710
bb_fgp,,,,,,600H5M,,,,,BB,720
bb_fgp,,,SPEC BLIND,5749587,SPECTACLE BLIND 600# RF LTCS A516-GR70,600H5M,0.75,4,0,0,BB,720
bb_fgp,,,,,,600H5M,,,,,BB,730
bb_fgp,,,,,***** VALVES *****,600H5P,,,,,BB,10
bb_fgp,,,,,***** MODULAR VALVES *****,600H5P,,,,,BB,20
bb_fgp,,,,,,600H5P,,,,,BB,30
bb_fgp,U04,817,BALL,B15CC05-K1,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT FB LO,1500K1,3,3,0,0,BB,160
bb_fgp,U04,,MODULAR DBB,K06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5P,0.5,1.5,0,0,BB,30
bb_fgp,U04,,MODULAR DBB,K06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5P,2,2,0,0,BB,40
bb_fgp,U04,VAV,MODULAR DBB,K06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,600H5P,3,3,0,0,BB,50
bb_fgp,U04,,MODULAR DBB,M06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,600H5P,0.5,1.5,0,0,BB,60
bb_fgp,U04,,MODULAR DBB,M06AC06,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,600H5P,2,2,0,0,BB,70
bb_fgp,U04,VAW,MODULAR DBB,M06EC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,600H5P,0.75,1,2,2,BB,80
bb_fgp,U04,VAW,MODULAR DBB,M06EC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,600H5P,1,1,3,3,BB,90
bb_fgp,,,,,,600H5P,,,,,BB,100
bb_fgp,,VB2,,,***** BALL VALVES *****,600H5P,,,,,BB,100
bb_fgp,,,,,,600H5P,,,,,BB,110
bb_fgp,U04,817,BALL,B15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT FB GO,1500K1,4,4,0,0,BB,170
bb_fgp,U04,,BALL,A06AC05,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT RB LO,600H5P,2,4,0,0,BB,110
bb_fgp,U04,,BALL,A06AC06,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL RB LO,600H5P,2,4,0,0,BB,120
bb_fgp,U04,,BALL,A06AC07,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT RB GO,600H5P,6,6,0,0,BB,130
bb_fgp,U04,,BALL,A06AC08,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL RB GO,600H5P,6,6,0,0,BB,140
bb_fgp,U04,,BALL,B06AC01,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,600H5P,0.75,1.5,0,0,BB,150
bb_fgp,U04,,BALL,B06AC02,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,600H5P,0.75,1.5,0,0,BB,160
bb_fgp,U04,,BALL,B06AC05,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB LO,600H5P,2,4,0,0,BB,170
bb_fgp,U04,VA5,BALL,B06AC06,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB LO,600H5P,2,4,0,0,BB,180
bb_fgp,U04,VA5,BALL,B06AC07,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,600H5P,4,6,0,0,BB,190
bb_fgp,U04,VA5,BALL,B06AC07,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,600H5P,24,24,0,0,BB,200
bb_fgp,U04,817,BALL,B15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT FB GO,1500K1,10,12,0,0,BB,180
bb_fgp,U04,VA5,BALL,B06AC08,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB GO,600H5P,4,6,0,0,BB,210
bb_fgp,U04,VA5,BALL,B06AC08,BALL 600# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB GO,600H5P,24,24,0,0,BB,220
bb_fgp,U04,"825, 817",BALL,BC5C3,BALL 600# RTJ LTCS A350 LF2 CL.1 316SS TRIM FS RB LONG PATT,600H5P,1,1,0,0,BB,230
bb_fgp,,,,,,600H5P,,,,,BB,240
bb_fgp,,,,,***** RISING STEM BALL VALVES *****,600H5P,,,,,BB,240
bb_fgp,,,,,,600H5P,,,,,BB,250
bb_fgp,,VA5,BALL,R06AC06,BALL RISING STEM 600# RF LTCS A352 LCC 316SS TRIM METAL RB HO,600H5P,0.75,6,0,0,BB,250
bb_fgp,,,,,,600H5P,,,,,BB,260
bb_fgp,,,,,***** BUTTERFLY VALVES *****,600H5P,,,,,BB,260
bb_fgp,,,,,,600H5P,,,,,BB,270
bb_fgp,U04,817,BALL,B15CC07,BALL 1500# CF LTCS A350 LF2 CL.1 INCONEL TRIM TRUNNION SOFT FB GO,1500K1,20,20,0,0,BB,190
bb_fgp,U04,VA5,,T06AC61,BUTTERFLY 600# RF LTCS A352 LCC 316SS TRIM TOV METAL DBL FLG SHORT PAT GO,600H5P,6,6,0,0,BB,270
bb_fgp,,,BUTTERFLY,T06AC61,BUTTERFLY 600# RF LTCS A352 LCC 316SS TRIM TOV METAL DBL FLG SHORT PAT GO,600H5P,24,24,0,0,BB,280
bb_fgp,,,,,,600H5P,,,,,BB,290
bb_fgp,,,,,***** GATE VALVES *****,600H5P,,,,,BB,290
bb_fgp,,,,,,600H5P,,,,,BB,300
bb_fgp,,,GATE,W06AC70,GATE 600# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB HW,600H5P,3,4,0,0,BB,300
bb_fgp,,,GATE,W06AC71,GATE 600# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB GO,600H5P,6,6,0,0,BB,310
bb_fgp,,,GATE,W06AC71,GATE 600# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB GO,600H5P,24,24,0,0,BB,320
bb_fgp,,,,,,600H5P,,,,,BB,330
bb_fgp,,,,,***** GLOBE VALVES *****,600H5P,,,,,BB,330
bb_fgp,,,,,,1500K1,,,,,BB,200
bb_fgp,,,,,,600H5P,,,,,BB,340
bb_fgp,U04,,GLOBE,L06AC48,GLOBE 600# RF LTCS A350 LF2 CL.1 TRIM 16 OS&Y HW,600H5P,0.75,1.5,0,0,BB,340
bb_fgp,,,GLOBE,L06AC41,GLOBE 600# RF LTCS A352 LCC TRIM 16 OS&Y HW,600H5P,2,4,0,0,BB,350
bb_fgp,,,GLOBE,L06AC42,GLOBE 600# RF LTCS A352 LCC TRIM 16 OS&Y GO,600H5P,6,6,0,0,BB,360
bb_fgp,,,,,,600H5P,,,,,BB,370
bb_fgp,,,,,***** CHECK VALVES *****,600H5P,,,,,BB,370
bb_fgp,,,,,,600H5P,,,,,BB,380
bb_fgp,U04,,CHECK,C06AC50,CHECK PISTON 600# RF LTCS A350 LF2 CL.1 TRIM 16,600H5P,0.75,1.5,0,0,BB,380
bb_fgp,,,CHECK,C06AC45,CHECK DUAL WAFER LUG 600# RF LTCS A352 LCC TRIM 16 THROU BOLTED,600H5P,2,6,0,0,BB,390
bb_fgp,,,CHECK,C06AC52,CHECK DUAL DBL FLG 600# RF LTCS A352 LCC TRIM 16,600H5P,24,24,0,0,BB,400
bb_fgp,,VQ2,,,***** THROUGH CONDUIT GATE VALVES *****,1500K1,,,,,BB,200
bb_fgp,,,,,,600H5P,,,,,BB,410
bb_fgp,,,,,***** PIPE ABOVE GROUND *****,600H5P,,,,,BB,410
bb_fgp,,,,,,600H5P,,,,,BB,420
bb_fgp,,,PIPE,5358508,PIPE SCH XS SMLS LTCS A333 GR.6.PE,600H5P,0.75,1.5,0,0,BB,420
bb_fgp,,,PIPE,5358514,PIPE SCH XS SMLS LTCS A333 GR.6 BE,600H5P,2,2,0,0,BB,430
bb_fgp,U04,UK9,PIPE,5358511,PIPE SCH XXS SMLS LTCS A333 GR.6 PE,600H5P,0.5,0.75,0,0,BB,440
bb_fgp,,,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,600H5P,3,3,0,0,BB,450
bb_fgp,,,,,,600H5P,,,,,BB,460
